1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
-6.54457864816035,-10.731119816373106,-7.709347117207218,-9.357777650059978,-7.924491865729432,-6.655749962051851,-9.9027466788127,-12.176376689296054,-5.9920544602796975,-9.877394396946181,-9.152897716245823,-8.21050199146167,-8.557042901225902,-9.156905569829817,-8.814973738289373,-9.951921168678226,-9.728367549863348,-10.205150712796746,-9.513799907588835,-11.055507104943763,-10.317234885140387,-12.987554164245235,-10.376489982353537,-9.944191014143353,-6.169229044854595,-11.830824566483226,-9.56249252490002,-8.555805818179683,-6.895990096244802,-14.092039433896963,-8.054185460830421,-9.864436872355828,-10.407463317137,-10.324340258812544,-10.253054319246653,-8.953378559712123,-7.05853360091774,-11.24449692180526,-9.363050488322239,-12.025697779075156,-7.681585938783457,-10.333163283104755,-6.867409699334671,-11.776258256494874,-11.203222302041588,-11.778058809723433,-9.62528906752863,-10.108330122612983,-10.579695269179208,-10.205446651015775,-8.323596600966765,-10.525106245230738,-7.71275440833616,-11.209710602008096,-7.968859759168653,-7.881062292359396,-9.593990881068857,-10.585349515332462,-10.91939780241555,-9.909084880428935,-9.390823422476956
-5.409721895313663e-07,-3.060028491408792e-05,3.126471837249736e-05,4.696882826174364e-05,2.3261175691000054e-07,7.391683806328454e-06,4.007021905615235e-06,4.103651726156502e-06,4.08772855999668e-06,-3.3375678794281418e-06,-4.726721728975538e-06,1.5840821146507673e-06,1.508209664920457e-05,2.4909051971874444e-06,-1.6052311725564082e-06,-1.7334998055122655e-05,-6.6961102172168974e-06,1.3664563146065877e-05,1.983643104696243e-05,-1.3267823429396044e-05,6.911497545043372e-06,-0.00011822282936474132,-4.214332170457108e-06,-6.470509851610084e-07,6.890406629215942e-06,-6.889669962779287e-05,-3.3962112079815285e-06,-1.4620634881941027e-06,3.368293745343469e-05,-0.0001597148019524986,1.440918930167379e-05,-7.826491648213927e-06,-5.533191001689663e-05,-2.35114745073716e-05,-5.6292556959588e-06,-2.1892573637597407e-06,1.1280125351722e-06,1.4533867327486258e-05,-2.1334727248684348e-05,1.0138671351466446e-05,7.123972613296756e-05,-6.5956497140309e-07,7.763377850770372e-05,8.344046381849342e-05,-2.0909838276245083e-05,-4.182514494727077e-05,-2.217453392773238e-05,1.2437914893715518e-06,-7.415174833276343e-07,-2.5071991857001585e-06,-2.2083881622833892e-06,2.6948185357808285e-05,4.478945909713844e-06,6.898446256105294e-07,-2.79475408809284e-06,-4.691382629871343e-06,1.1816162366751522e-07,3.459182346480663e-05,-4.121191259185401e-05,-1.0613046774712443e-05,-2.0120166144838214e-05
-3.425186188141e-05,-0.0019374687880235311,0.00197953764754589,0.002973849394626191,1.4727902697838348e-05,0.00046800729816444376,0.00025370613041189333,0.00025982428459948463,0.00025881610322060923,-0.00021131939171338773,-0.0002992742010498986,0.00010029676728238496,0.0009549287399717508,0.00015771261891916127,-0.00010163582800369952,-0.0010975720574679267,-0.00042396678931086104,0.0008651770619723011,0.0012559512477461519,-0.000840057334486633,0.0004376041206682482,-0.0074853238317580464,-0.0002668320594251707,-4.0968281554518244e-05,0.00043626874123475437,-0.004362220989165498,-0.00021503241657623763,-9.25711111003418e-05,0.0021326481171072818,-0.010112404006600094,0.0009123233529065958,-0.000495537323613641,-0.003503361126879691,-0.0014886380354411336,-0.0003564184856889903,-0.00013861367053096582,7.142054675397244e-05,0.0009202173899791741,-0.0013508164470156776,0.0006419338692645955,0.004510570611924167,-4.176060939802684e-05,0.004915412492966078,0.005283065002838985,-0.0013239144385937347,-0.0026481751107024407,-0.001403989129335369,7.875113569147831e-05,-4.694946415469687e-05,-0.00015874427905791956,-0.00013982494438455356,0.0017062347024294077,0.00028358617992217704,4.367777732978781e-05,-0.00017695092810678022,-0.00029703669242196366,7.481448569547592e-06,0.0021901945838757224,-0.0026093480686745782,-0.0006719691313193085,-0.001273916044406542
-6.934874243119065e-06,-0.00039227363585321763,0.0004007911947337332,0.0006021065844885971,2.9819153606338466e-06,9.475606811924694e-05,5.1367137798636025e-05,5.260586257340831e-05,5.2401739039740696e-05,-4.278521885160397e-05,-6.059317171385104e-05,2.0306792971015655e-05,0.00019334162755295717,3.193161243461909e-05,-2.0577908676728723e-05,-0.00022222220262609808,-8.583931516837407e-05,0.0001751698679507399,0.00025428877381342,-0.0001700839502351913,8.860042574103066e-05,-0.0015155316117472365,-5.402470623525014e-05,-8.294728079956156e-06,8.833005537492162e-05,-0.0008832061184124803,-4.3536984130078094e-05,-1.8742601971600186e-05,0.00043179102345523764,-0.0020474288470646836,0.00018471543951100337,-0.00010032999181020381,-0.0007093152753961314,-0.0003014001868013118,-7.216300780221748e-05,-2.8064704244148302e-05,1.446030910178444e-05,0.00018631372209663825,-0.0002734958531032148,0.000129970472004656,0.0009132420324135057,-8.455148379840695e-06,0.0009952091833703516,0.0010696467111748378,-0.0002680490821820609,-0.0005361682652505624,-0.0002842615704920766,1.5944511992259195e-05,-9.50572061821082e-06,-3.2140489643959365e-05,-2.8309947316710762e-05,0.00034545634720842126,5.741686398431807e-05,8.843311760723592e-06,-3.582673659836317e-05,-6.0140149889630686e-05,1.5147469987516754e-06,0.0004434422881824207,-0.0005283070676715585,-0.0001360516236200756,-0.0002579260536222516
-1.7967470648154092e-05,-0.0010163363878174158,0.0010384044144052,0.0015599896991014659,7.725803646785046e-06,0.00024550219845024623,0.0001330864134400238,0.0001362958084844716,0.0001357669476184506,-0.00011085163723790976,-0.00015699001828684223,5.261259164514695e-05,0.000500926173472061,8.273117709884509e-05,-5.3315021611996535e-05,-0.000575752459679153,-0.00022239990541591994,0.00045384521052563314,0.0006588332995610852,-0.00044066817600848444,0.0002295536289631022,-0.003926570085587594,-0.00013997187108585397,-2.1490697319916215e-05,0.0002288531300865959,-0.0022882866296455237,-0.00011279937559650612,-4.855995061884518e-05,0.0011187214458496058,-0.005304655343998083,0.00047857670107829295,-0.00025994360096188003,-0.001837755227295898,-0.0007808936139050307,-0.00018696614806676246,-7.271245765629489e-05,3.7465016702577995e-05,0.00048271766952836566,-0.0007085966580989887,0.00033673871493534427,0.002366106267649516,-2.1906328076601933e-05,0.0025784738358699847,0.0027713330066429197,-0.0006944846939559487,-0.0013891510113382974,-0.0007364894077593148,4.131041763353154e-05,-2.462824129311116e-05,-8.327235419826203e-05,-7.334785457242574e-05,0.0008950381162034386,0.00014876056611526567,2.2912015261186283e-05,-9.282300091991055e-05,-0.00015581629025021592,3.924537242527634e-06,0.001148908547974315,-0.0013687835422530076,-0.00035249428732551295,-0.0006682570779762461
0.0007326075984726417,2.9007045800102523e-05,-0.005817039156994408,-0.001987842318519606,-0.0010919184758915036,6.931897462112163e-05,-0.0029008331442944755,-0.0006384297423237594,0.000134099359620563,-0.0019452656510867293,0.00017168140437731554,-0.0030643037515697114,0.00017208646351298175,-0.0016261818614946974,0.0003498761368169451,0.003938699411377737,-0.0016080607045161298,0.0004273334109282741,0.0007897990122996915,0.008508645389059018,-0.00047077368616132157,-0.0022835037451464112,0.00032645660343332065,-0.004268396918147979,0.0002568492241694012,-0.001508417353145197,-0.0005872433819804135,-0.00011144227706949631,-0.0002959720422515732,0.0005815293312912246,-0.0012708719363487882,-4.728393603874887e-05,-0.003973484687123407,-9.281767161879151e-05,-0.00236880479583678,0.00014105831615635387,0.0003761900271130654,-0.0013334564421069292,0.00043623795604236476,-0.001398634824206738,-0.0014951040104249714,0.0008807204406700266,-0.0002402560942757098,-0.007720817870267665,-0.0009249471563263248,-0.0033628154476664372,0.0004324456706159615,2.5725280626993748e-05,-0.002332250048138136,-3.109111247762756e-05,-0.00020981323464855055,-0.009847206293844056,0.001992833047499126,4.435449959136257e-05,-0.0026899555744784548,-0.0012748718383739472,-1.9746745153442795e-05,-0.000752160025156406,0.00013279083396973087,0.00018881904393067703,0.0027348993865801948
0.0007200262812716381,-0.0006826596505570185,-0.005089919821368475,-0.0008954946186647518,-0.001086508655654899,0.0002412263673050957,-0.0028076423766331088,-0.0005429916679673856,0.00022916711105041911,-0.002022887016812235,6.175267505652676e-05,-0.0030274629676208756,0.000522848749766625,-0.001568251215502494,0.0003125434920827103,0.003535541701183572,-0.0017637912361144988,0.0007451283118133239,0.00125113221198537,0.008200077410219577,-0.00031003392054907244,-0.00503299613203835,0.0002284444489216435,-0.004283445295582248,0.0004170984811988518,-0.003110738597920837,-0.0006662286076833952,-0.0001454452902907435,0.00048738748817090516,-0.0031329362622157454,-0.0009357593654593952,-0.00022930359601865103,-0.005260331450655582,-0.0006396208610704181,-0.0024997236358195217,9.014305311496487e-05,0.00040242406240425377,-0.0009954442511982645,-5.9940916193069706e-05,-0.0011628411129258926,0.00016170868556098685,0.000865381027146603,0.001565262214832369,-0.005780254264571038,-0.0014112444430738513,-0.004335537198880821,-8.326447221154047e-05,5.465197143014306e-05,-0.0023494954201706535,-8.940070556169404e-05,-0.00026117342008925864,-0.009220475983970905,0.0020969992880317326,6.039812294605841e-05,-0.002754952793118343,-0.0013839786910363214,-1.699867621920095e-05,5.233734456717823e-05,-0.0008256690551179762,-5.800715254593059e-05,0.0022669673980168724
0.0007377311428380412,0.00031882216085541755,-0.006113147117352738,-0.002432683809535157,-0.0010941215404473195,-6.876184154369581e-07,-0.002938783624751201,-0.000677295403232074,9.538450692365036e-05,-0.001913655565700368,0.00021644815754850714,-0.0030793065837852406,2.924401652462945e-05,-0.001649773209691062,0.00036507927163317806,0.004102879074080998,-0.0015446418847740145,0.0002979164152540556,0.0006019282927197764,0.008634304865254145,-0.0005362324379946956,-0.0011638160366597165,0.00036637051816616967,-0.004262268702144819,0.00019159022427353881,-0.0008558971238203747,-0.000555077885980771,-9.75950825339327e-05,-0.0006149829410344993,0.002094187263524076,-0.0014073412818806895,2.6840719462846132e-05,-0.003449436498918815,0.00012985936255269275,-0.0023154901488723076,0.0001617927595298457,0.0003655066271518464,-0.0014711066124742434,0.0006382990299705623,-0.001494658119822643,-0.0021698150297406443,0.0008869671765618927,-0.0009755251453171342,-0.008511082003092175,-0.0007269102033102479,-0.002966689750499585,0.0006424605485690634,1.394533888432756e-05,-0.002325227140497053,-7.345444013728328e-06,-0.00018889760359689815,-0.010102432395886492,0.0019504129776273704,3.782098527595078e-05,-0.0026634864752571232,-0.0012304397815986116,-2.0865853183149707e-05,-0.001079778977906871,0.0005231086111730007,0.000289335146337467,0.002925457359571936
0.0007180520451273953,-0.0007943330224417149,-0.0049758216509922714,-0.0007240855144622156,-0.001085659757048008,0.0002682017453735306,-0.0027930190602596192,-0.0005280157085412801,0.00024408496011383047,-0.0020350672125207243,4.450286986948058e-05,-0.0030216819825227854,0.0005778896944060772,-0.0015591608497363904,0.0003066853251343523,0.003472278967196987,-0.0017882281721942987,0.00079499607762459,0.0013235237321097082,0.008151657515303707,-0.00028481094508342805,-0.005464441199494024,0.00021306456977873166,-0.004285806658082592,0.00044224448699918767,-0.003362171771852753,-0.0006786228176815251,-0.0001507809778536105,0.0006103107619564058,-0.003715803072901403,-0.000883174144113825,-0.0002578657716597588,-0.005462260974572117,-0.0007254241679217454,-0.0025202671688792123,8.215352777488648e-05,0.0004065406568635702,-0.0009424040270453407,-0.00013780035236474002,-0.0011258408163786493,0.0004216925534155564,0.000862973995821897,0.0018485806820445606,-0.005475744748649679,-0.0014875532798193651,-0.004488174828855131,-0.0001641887178725707,5.919109222361967e-05,-0.0023522015308461383,-9.855053497800422e-05,-0.00026923276179817044,-0.009122130666810214,0.002113344854539731,6.291565752570899e-05,-0.002765152031899351,-0.0014010995289157893,-1.656745451720161e-05,0.00017857752751995108,-0.0009760687410645447,-9.673864549222564e-05,0.0021935404086085544
0.0007320518307020037,-2.430156438227668e-06,-0.005784919349052547,-0.001939588893523016,-0.001091679502206603,7.691282086650121e-05,-0.0028967165304010457,-0.0006342138557854666,0.00013829888749406313,-0.0019486945013965913,0.00016682540688133356,-0.0030626763448334394,0.00018758105527477744,-0.0016236228300785082,0.0003482270025963569,0.003920890301390801,-0.001614939953245399,0.0004413716996674449,0.0008101779694323309,0.008495014690861757,-0.0004636731592641156,-0.002404959967086342,0.000322127009342465,-0.004269061665967741,0.00026392808331457266,-0.0015791983764543603,-0.0005907324795129782,-0.00011294432797172604,-0.00026136787697367617,0.00041744633194770384,-0.0012560686559401112,-5.5324482113793346e-05,-0.004030329924033048,-0.00011697218459452458,-0.002374588011589824,0.00013880918263718288,0.00037734889077384553,-0.0013185250737302288,0.0004143197243296856,-0.0013882188603491876,-0.0014219158788719047,0.0008800428366067504,-0.0001604990331130342,-0.0076350953110398065,-0.0009464288783597606,-0.003405784509688217,0.0004096646635244311,2.7003089794578313e-05,-0.00233301184611335,-3.3666883522710606e-05,-0.00021208202219329372,-0.009819521076029047,0.0019974344925109216,4.506321145692201e-05,-0.0026928267650481205,-0.0012796915302470098,-1.9625351811194275e-05,-0.0007166221158488789,9.04517761986912e-05,0.00017791573048899759,0.002714228934198964
